SN,label,3992,3989,3985,3981,3977,3973,3969,3965,3962,3958,3954,3950,3946,3942,3938,3935,3931,3927,3923,3919,3915,3911,3908,3904,3900,3896,3892,3888,3884,3881,3877,3873,3869,3865,3861,3857,3854,3850,3846,3842,3838,3834,3830,3827,3823,3819,3815,3811,3807,3803,3800,3796,3792,3788,3784,3780,3776,3773,3769,3765,3761,3757,3753,3749,3745,3742,3738,3734,3730,3726,3722,3718,3715,3711,3707,3703,3699,3695,3691,3688,3684,3680,3676,3672,3668,3664,3661,3657,3653,3649,3645,3641,3637,3634,3630,3626,3622,3618,3614,3610,3607,3603,3599,3595,3591,3587,3583,3580,3576,3572,3568,3564,3560,3556,3553,3549,3545,3541,3537,3533,3529,3526,3522,3518,3514,3510,3506,3502,3499,3495,3491,3487,3483,3479,3475,3472,3468,3464,3460,3456,3452,3448,3445,3441,3437,3433,3429,3425,3421,3418,3414,3410,3406,3402,3398,3394,3391,3387,3383,3379,3375,3371,3367,3364,3360,3356,3352,3348,3344,3340,3337,3333,3329,3325,3321,3317,3313,3310,3306,3302,3298,3294,3290,3286,3283,3279,3275,3271,3267,3263,3259,3256,3252,3248,3244,3240,3236,3232,3229,3225,3221,3217,3213,3209,3205,3202,3198,3194,3190,3186,3182,3178,3175,3171,3167,3163,3159,3155,3151,3148,3144,3140,3136,3132,3128,3124,3121,3117,3113,3109,3105,3101,3097,3094,3090,3086,3082,3078,3074,3070,3067,3063,3059,3055,3051,3047,3043,3040,3036,3032,3028,3024,3020,3016,3013,3009,3005,3001,2997,2993,2989,2986,2982,2978,2974,2970,2966,2962,2959,2955,2951,2947,2943,2939,2935,2932,2928,2924,2920,2916,2912,2908,2905,2901,2897,2893,2889,2885,2881,2878,2874,2870,2866,2862,2858,2854,2851,2847,2843,2839,2835,2831,2827,2824,2820,2816,2812,2808,2804,2800,2797,2793,2789,2785,2781,2777,2773,2770,2766,2762,2758,2754,2750,2746,2743,2739,2735,2731,2727,2723,2719,2716,2712,2708,2704,2700,2696,2692,2689,2685,2681,2677,2673,2669,2665,2662,2658,2654,2650,2646,2642,2638,2635,2631,2627,2623,2619,2615,2611,2608,2604,2600,2596,2592,2588,2584,2581,2577,2573,2569,2565,2561,2557,2554,2550,2546,2542,2538,2534,2530,2527,2523,2519,2515,2511,2507,2503,2500,2496,2492,2488,2484,2480,2476,2473,2469,2465,2461,2457,2453,2449,2446,2442,2438,2434,2430,2426,2422,2419,2415,2411,2407,2403,2399,2395,2392,2388,2384,2380,2376,2372,2368,2365,2361,2357,2353,2349,2345,2341,2338,2334,2330,2326,2322,2318,2314,2311,2307,2303,2299,2295,2291,2287,2284,2280,2276,2272,2268,2264,2260,2257,2253,2249,2245,2241,2237,2233,2230,2226,2222,2218,2214,2210,2206,2203,2199,2195,2191,2187,2183,2179,2176,2172,2168,2164,2160,2156,2152,2149,2145,2141,2137,2133,2129,2125,2122,2118,2114,2110,2106,2102,2098,2095,2091,2087,2083,2079,2075,2071,2068,2064,2060,2056,2052,2048,2044,2041,2037,2033,2029,2025,2021,2017,2014,2010,2006,2002,1998,1994,1990,1987,1983,1979,1975,1971,1967,1963,1960,1956,1952,1948,1944,1940,1936,1933,1929,1925,1921,1917,1913,1909,1906,1902,1898,1894,1890,1886,1882,1879,1875,1871,1867,1863,1859,1855,1852,1848,1844,1840,1836,1832,1828,1825,1821,1817,1813,1809,1805,1801,1798,1794,1790,1786,1782,1778,1774,1771,1767,1763,1759,1755,1751,1747,1744,1740,1736,1732,1728,1724,1720,1717,1713,1709,1705,1701,1697,1693,1690,1686,1682,1678,1674,1670,1666,1663,1659,1655,1651,1647,1643,1639,1636,1632,1628,1624,1620,1616,1612,1609,1605,1601,1597,1593,1589,1585,1582,1578,1574,1570,1566,1562,1558,1555,1551,1547,1543,1539,1535,1531,1528,1524,1520,1516,1512,1508,1504,1501,1497,1493,1489,1485,1481,1477,1474,1470,1466,1462,1458,1454,1450,1447,1443,1439,1435,1431,1427,1423,1420,1416,1412,1408,1404,1400,1396,1393,1389,1385,1381,1377,1373,1369,1366,1362,1358,1354,1350,1346,1342,1339,1335,1331,1327,1323,1319,1315,1312,1308,1304,1300,1296,1292,1288,1285,1281,1277,1273,1269,1265,1261,1258,1254,1250,1246,1242,1238,1234,1231,1227,1223,1219,1215,1211,1207,1204,1200,1196,1192,1188,1184,1180,1176,1173,1169,1165,1161,1157,1153,1149,1146,1142,1138,1134,1130,1126,1122,1119,1115,1111,1107,1103,1099,1095,1092,1088,1084,1080,1076,1072,1068,1065,1061,1057,1053,1049,1045,1041,1038,1034,1030,1026,1022,1018,1014,1011,1007,1003,999,995,991,987,984,980,976,972,968,964,960,957,953,949,945,941,937,933,930,926,922,918,914,910,906,903,899,895,891,887,883,879,876,872,868,864,860,856,852,849,845,841,837,833,829,825,822,818,814,810,806,802,798,795,791,787,783,779,775,771,768,764,760,756,752,748,744,741,737,733,729,725,721,717,714,710,706,702,698,694,690,687,683,679,675,671,667,663,660,656,652,648,644,640,636,633,629,625,621,617,613,609,606,602,598,594,590,586,582,579,575,571,567,563,559,555,552,548,544,540,536,532,528,525,521,517,513,509,505,501,498,494,490,486,482,478,474,471,467,463,459,455,451,447,444,440,436,432,428,424,420,417,413,409,405,401,397
1,P,0,0.008197711,0.002723712,-0.008275331,-0.007502898,0.001978331,0.007157166,0.001986325,-0.00563809,-0.006517875,0.0005107,0.006130092,0.002503928,-0.003699307,-0.004084629,0.000435414,0.004610912,0.006787393,0.004262746,-0.005222427,-0.012798674,-0.003761016,0.010929802,0.00715191,-0.004519333,-0.008150024,0.002621601,0.006246116,-0.002387533,-0.007056956,0.000508184,0.010316452,0.006117806,-0.00358775,0.001252649,0.003879865,-0.007328838,-0.018150843,-0.007572641,0.011060976,0.009212222,-0.001433855,-0.002209961,0.007296314,0.004630793,-0.007154172,-0.01127568,0.004045782,0.01748234,0.008716264,-0.008032586,-0.014822909,-0.004324965,0.006008571,0.004174897,-0.000233728,0.000150795,0.001639115,-0.00123425,-0.005415756,-0.003351685,0.005134372,0.011223322,0.004149054,-0.003622222,-0.001115616,0.001122075,-0.003867847,-0.008596453,-0.007022591,-0.004656573,0.000861232,0.01245712,0.014429355,0.001557496,-0.009219872,0.002538182,0.015808706,0.007614976,-0.00650864,-0.007874111,0.011879025,0.014402213,-0.003985463,-0.016438725,-0.008950416,0.007393278,0.026660325,0.025477918,-0.001222904,-0.027720598,-0.021813003,0.019869115,0.02700754,-0.000484798,-0.016077447,-0.000406488,0.020475113,0.010330391,-0.009317355,-0.008836144,0.001931279,0.011989718,0.014754715,0.001398136,-0.015509373,-0.020271458,-0.004094161,0.020603358,0.024451273,0.002261789,-0.017688723,-0.015103563,0.009466267,0.01968118,0.003908432,-0.014472637,-0.014332325,0.001364279,0.011895717,0.007261893,-0.002725212,-0.003635285,0.003212884,0.005881575,0.00018684,-0.009095488,-0.012310959,-0.006211755,0.004388872,0.010045553,0.004753449,-0.006100552,-0.011079788,-0.005429791,0.00305301,0.006731931,0.003290301,-0.001933773,-0.000629289,0.003383943,0.002583766,-0.002207367,-0.003933299,-0.001222963,-0.000372272,0.000113719,0.0030343,0.003249473,-0.001941728,-0.006071553,-0.004608373,0.000158129,0.00548514,0.007723542,0.005565893,0.002872147,0.003601712,0.004449283,0.001594337,0.000289802,0.002473392,0.001946634,-0.001225824,-0.000141298,0.00543542,0.007500003,0.003691324,0.000638363,0.003431019,0.009198476,0.010786445,0.00644293,0.002233539,0.002667862,0.000779559,-0.009978619,-0.019115898,-0.01598718,-0.009321849,-0.014417688,-0.029182723,-0.037070913,-0.032655033,-0.0274899,-0.0311175,-0.037004225,-0.032440465,-0.016800523,-0.002508434,0.001054429,-0.001402299,-0.000368433,0.005402939,0.010615421,0.010673783,0.007674426,0.008371407,0.012953275,0.01285487,0.00642855,0.002493589,0.002088701,-0.001100693,-0.005744588,-0.005400681,-0.003391005,-0.005256076,-0.005850418,-0.002773983,-0.003106495,-0.007020803,-0.004907223,0.004151179,0.008284598,0.002241093,-0.005292813,-0.004835583,0.001955875,0.007300976,0.010130186,0.014126427,0.016521088,0.012977265,0.007069767,0.003827911,0.003499197,0.003907085,0.004744306,0.007898512,0.012456308,0.015567075,0.014576595,0.009495758,0.003219495,-0.004016332,-0.009515954,-0.009471663,-0.007575105,-0.009208854,-0.0123344,-0.012678215,-0.012017338,-0.012168947,-0.009444671,-0.002338873,0.003304535,0.00163604,-0.003352219,-0.003608223,0.003397565,0.01083133,0.008642609,0.000982312,0.000151181,0.009632008,0.022017278,0.02752601,0.028738995,0.033157063,0.038144475,0.035816385,0.024042668,0.010289412,-0.0020661,-0.020141338,-0.04597076,-0.065932188,-0.060392783,-0.026041718,0.018967533,0.048557555,0.045127668,0.010287059,-0.036660513,-0.069815915,-0.075173713,-0.058697063,-0.034044945,-0.010196972,0.009637602,0.023042835,0.027974778,0.026060385,0.024389563,0.028537025,0.035235588,0.034853918,0.01818839,-0.01261125,-0.037860558,-0.036499468,-0.013384891,0.000941023,-0.010947959,-0.028486473,-0.023129205,0.001965658,0.020593395,0.020408325,0.012609602,0.009045631,0.008383354,0.007298735,0.005570636,0.002983006,0.000671196,0.00098536,0.003544983,0.003288924,-0.00077996,-0.002751467,0.000168819,0.00403787,0.003911445,0.000938585,0.00046489,0.002909318,0.004001346,0.002305383,-0.000622237,-0.002297656,-0.001261142,0.000920141,0.002511695,0.002719979,0.001573278,-0.000425641,-0.002714113,-0.002820315,-0.000149525,0.002184601,0.002415831,0.001914537,0.001690862,0.001099523,0.000878077,0.0023291,0.003521838,0.001543715,-0.001739774,-0.001464745,0.001732586,0.002314052,-0.001554881,-0.005913354,-0.006914022,-0.003827102,0.001473397,0.004654611,0.003000718,-0.001299316,-0.003646257,-0.002452235,9.41E-05,0.002241349,0.002774616,0.000597791,-0.001606734,3.72E-06,0.003545898,0.003508294,-0.000539926,-0.003012365,-0.00073779,0.00297936,0.003343756,-0.000288564,-0.002835184,0.001091869,0.006944482,0.003476663,-0.006796153,-0.00833884,0.00111344,0.006367565,0.000411248,-0.004446924,-0.000471119,0.003285187,-0.000141875,-0.003384973,0.000957589,0.006295995,0.005369334,0.00101437,-0.001730187,-0.003919623,-0.005999018,-0.002217314,0.005256951,0.006256352,-0.000615511,-0.004692228,-0.000177065,0.003954236,0.000587401,-0.006249605,-0.006746748,0.00153174,0.008269277,0.006457212,-6.76E-05,-0.003494313,-0.001718723,0.000864891,0.001438765,0.000464157,-0.000100726,0.000996298,0.002584436,0.001773938,-0.001177181,-0.003551224,-0.003728174,-0.00106063,0.001089549,0.000205492,-0.000248432,-0.000510428,-0.003367303,0.003561923,0.013873108,0.011063537,-0.003903954,-0.016886903,-0.006035485,0.010314085,0.013570309,0.006696934,-0.002944845,-0.008887788,-0.012154597,-0.011857775,-0.004653859,0.00396928,0.005347018,0.000979931,-0.003049704,-0.001063587,0.005232135,0.00508483,-0.006066457,-0.017488649,-0.017242607,-0.00350764,0.014020772,0.017729123,0.00583094,-0.002861846,0.00075284,0.000119702,-0.012615997,-0.016682774,0.001823534,0.022493028,0.014465857,-0.010410404,-0.019458042,-0.006524857,0.011945063,0.011434269,-0.000307386,-0.002135517,0.006215548,0.008584185,-0.009632735,-0.028441573,-0.016930163,0.016898608,0.022123632,-0.009604117,-0.039924925,-0.039654148,0.034328028,0.12781672,0.137217205,0.029741805,-0.1033152,-0.112273838,-0.025004835,0.045735625,0.043277943,0.000343655,-0.027826483,-0.025763738,-0.010916985,0.005271688,0.012284618,-0.003503309,-0.021713678,-0.017431218,0.003158263,0.016537038,0.009747756,-0.002643718,-0.011524154,-0.013050599,-0.005848965,0.007939991,0.010079243,-0.012853236,-0.029772639,-0.010871943,0.028518698,0.02649623,-0.023314015,-0.036359393,0.004643608,0.049810957,0.039262515,-0.003640958,-0.028952768,-0.027135395,-0.003605048,0.02044606,0.03797716,0.03015765,0.003093962,-0.030367911,-0.044160881,-0.023348324,-0.001509735,0.008059293,0.002596049,0.014546263,0.037968608,0.039843631,0.010404312,-0.023705689,-0.026158542,-0.013358354,-0.001926484,0.000377099,0.004528719,0.007442649,0.000525537,-0.005890697,-0.006964508,0.003929383,0.009112476,-0.000506999,-0.009464857,-0.006352143,0.002052728,-0.000153844,-0.00455847,-0.003840314,-0.00162616,-0.001040587,0.001653691,0.007653362,0.007138318,0.001064721,-0.006176131,-0.007069937,-0.001540047,0.002854098,0.004496828,4.42E-05,-0.001539144,-0.000953623,0.001100701,0.003017892,0.001310912,-0.00038191,-0.002780026,-0.001685416,0.001377294,0.00365472,0.002792507,-0.001370203,-0.003704299,-0.002152326,0.00461008,0.006794458,0.005426415,0.005435801,0.007989402,0.01174586,0.007698956,-0.000746868,-0.009307846,-0.012084466,-0.008867839,-0.007094959,-0.004449649,0.00404136,0.029601493,0.046445458,0.048102425,0.05519195,0.10671576,0.17896455,0.121487375,0.009088328,-0.029503878,0.038028735,0.02867168,-0.01602584,-0.004323721,0.059749458,0.043106823,-0.036058993,-0.042840918,-0.005040052,-0.061196678,-0.162575775,-0.23752435,-0.215696525,-0.18218505,-0.1733331,-0.151630225,-0.091445348,-0.021865615,0.060003235,0.110269275,0.1262989,0.1231654,0.10605654,0.084470268,0.051818178,0.022546585,0.004579518,0.005174105,0.015129113,0.022970145,0.02041585,0.031947878,0.1116214,0.148951125,0.071749553,-0.039285828,-0.07471177,-0.035049315,-0.09172495,-0.15179515,-0.1614019,-0.09786157,-0.056005723,-0.042507305,-0.055354608,-0.137277575,-0.1593377,-0.059924198,0.045826835,0.07380855,0.018741866,0.053953488,0.1243158,0.161321725,0.169610475,0.127852075,0.057670178,-0.004874867,-0.011350616,0.007871797,-0.01481534,-0.047702423,-0.055905828,-0.040190633,-0.04102302,-0.030360833,0.008643911,0.061319293,0.1044807,0.105409625,0.061563028,0.005422746,-0.037329248,-0.06337436,-0.095020953,-0.111821775,-0.10136902,-0.07637757,-0.04275262,-0.009430536,0.022604008,0.041768195,0.041268153,0.032678373,0.031613023,0.042458068,0.052053353,0.04625189,0.030872978,0.011769861,-0.007213331,-0.013537395,-0.005763235,0.004070163,0.001351274,-0.012468516,-0.023915213,-0.025670495,-0.01944871,-0.009842753,0.001473524,0.01207102,0.016239645,0.010557268,0.000278947,-0.003419404,0.003570322,0.01418662,0.018871768,0.01581305,0.009033331,0.001875169,-0.004844058,-0.011591902,-0.018330968,-0.025854628,-0.033327428,-0.03803978,-0.037589908,-0.030298228,-0.0174801,-0.002069436,0.012380365,0.02229254,0.02504372,0.021559238,0.017486348,0.016646018,0.016846743,0.016600003,0.01956999,0.024156898,0.019099743,-7.43E-05,-0.019387818,-0.023624253,-0.01582487,-0.008524719,-0.005521707,-0.001548111,0.006477065,0.016870408,0.02542102,0.025808688,0.015622633,-0.000189448,-0.013691523,-0.02012109,-0.019477063,-0.014210665,-0.007763483,-0.001737627,0.005059716,0.012539905,0.016772048,0.012745273,4.48E-05,-0.014601393,-0.022593925,-0.02076925,-0.012112473,-0.002869978,0.002083041,0.001707849,-0.001597587,-0.00330779,-0.001691533,0.00216025,0.004430472,-0.000448662,-0.01113068,-0.017493053,-0.01151907,0.001795098,0.009747799,0.008435361,0.005178923,0.006754027,0.012664223,0.01647301,0.01164415,-0.001569488,-0.01353533,-0.013300095,-0.001995078,0.008301779,0.008689909,0.00186654,-0.002848968,-0.000465453,0.006418943,0.01263257,0.015368933,0.013918323,0.007791481,-0.001942124,-0.012160593,-0.018998755,-0.01970186,-0.013361865,-0.002272901,0.00780224,0.012096728,0.009787622,0.004423697,0.001031392,0.00135747,0.002777186,0.001959325,-0.000474579,-0.001355107,0.001280795,0.006337886,0.011178328,0.01319656,0.00941529,0.000580133,-0.007461081,-0.008805674,-0.00431917,-0.001021642,-0.002565488,-0.005632936,-0.005647211,-0.002815031,0.000217979,0.002096544,0.003182319,0.003867581,0.003363307,0.002611102,0.002895102,0.003923851,0.003793701,0.001416991,-0.000914323,-0.001138574,0.000500191,0.002419917,0.003789167,0.004946048,0.005700563,0.004011425,-0.00180098,-0.009385711,-0.013383365,-0.009504874,7.54E-05,0.008848657,0.012065985,0.009387198,0.005762266,0.005400013,0.005994555,0.000226218,-0.013810235,-0.026076335,-0.024739873,-0.010527163,0.004920941,0.012157815,0.010142802,0.006755991,0.005809242,0.000742862,-0.005708741,-0.009613348,-0.006250004,-0.001760538,-0.001005274,-0.001457731,-0.001160992,0.001345877,0.00476754,0.005265942,0.002210846,-0.001570103,-0.004045188,-0.005333531,-0.005435487,-0.004124168,-0.002103966,-0.00043027,0.000790594,0.001153242,0.000344855,-0.000516082,-0.000472907,0.00015711,-0.000493493,-0.002415045,-0.003120192,-0.001454349,0.001431131,0.002962786,0.002031271,-0.000601457,-0.002831286,-0.002832381,-0.000746795,0.001047401,-0.00079223,-0.005370645,-0.008457809,-0.00752934,-0.003441259,0.000841633,0.003880272,0.005481144,0.004238211,0.000198082,-0.003436221,-0.003395012,-0.000533043,0.000346488,-0.002143328,-0.002914723,0.000457483,0.003297693,0.000814932,-0.004900962,-0.008500733,-0.005678982,0.00204586,0.009762426,0.011532458,0.006731363,0.000794376,-0.002785914,-0.004802037,-0.006376416,-0.006015095,-0.005126192,-0.006573978,-0.005453276,0
